filename,xmin,ymin,xmax,ymax,class,width,height
train_183.jpg,2290,2179,2388,2444,object,3264,2448
train_183.jpg,2388,2171,2477,2439,object,3264,2448
train_183.jpg,2477,2148,2575,2396,object,3264,2448
train_183.jpg,2595,2186,2703,2442,object,3264,2448
train_183.jpg,2703,2183,2811,2433,object,3264,2448
train_183.jpg,2813,2167,2905,2433,object,3264,2448
train_183.jpg,2910,2170,3021,2422,object,3264,2448
train_183.jpg,3023,2178,3140,2420,object,3264,2448
train_183.jpg,3077,1825,3229,2033,object,3264,2448
train_183.jpg,2905,1827,3077,2036,object,3264,2448
train_183.jpg,2766,1793,2901,2034,object,3264,2448
train_183.jpg,2605,1792,2766,2044,object,3264,2448
train_183.jpg,2340,1770,2530,2044,object,3264,2448
train_183.jpg,2467,664,2691,988,object,3264,2448
train_183.jpg,247,907,493,1127,object,3264,2448
train_183.jpg,0,917,243,1123,object,3264,2448
train_183.jpg,681,1056,857,1284,object,3264,2448
train_183.jpg,2186,2190,2287,2448,object,3264,2448
train_183.jpg,2813,1441,2953,1692,object,3264,2448
train_183.jpg,2956,1412,3092,1684,object,3264,2448
train_183.jpg,3096,1415,3230,1686,object,3264,2448
train_183.jpg,895,1114,1031,1366,object,3264,2448
train_183.jpg,1033,1112,1171,1359,object,3264,2448
train_183.jpg,1172,1131,1306,1359,object,3264,2448
train_183.jpg,1306,1055,1494,1348,object,3264,2448
train_183.jpg,1494,1139,1631,1362,object,3264,2448
train_183.jpg,1625,1044,1751,1134,object,3264,2448
train_183.jpg,1752,1048,1902,1153,object,3264,2448
train_183.jpg,1773,1153,1905,1358,object,3264,2448
train_183.jpg,684,755,855,1035,object,3264,2448
train_183.jpg,1639,1153,1770,1351,object,3264,2448
train_183.jpg,2089,1114,2236,1351,object,3264,2448
train_183.jpg,2238,1112,2385,1343,object,3264,2448
train_183.jpg,2399,1061,2552,1344,object,3264,2448
train_183.jpg,2552,1063,2693,1349,object,3264,2448
train_183.jpg,2699,1055,2846,1344,object,3264,2448
train_183.jpg,2852,1048,3005,1345,object,3264,2448
train_183.jpg,3006,1057,3145,1340,object,3264,2448
train_183.jpg,3146,1052,3264,1348,object,3264,2448
train_183.jpg,1909,1039,2089,1355,object,3264,2448
train_183.jpg,779,1788,852,2085,object,3264,2448
train_183.jpg,692,1291,875,1475,object,3264,2448
train_183.jpg,2081,1763,2183,2043,object,3264,2448
train_183.jpg,472,1352,643,1561,object,3264,2448
train_183.jpg,70,1521,303,1838,object,3264,2448
train_183.jpg,302,1617,529,1887,object,3264,2448
train_183.jpg,526,1639,726,1883,object,3264,2448
train_183.jpg,713,1479,885,1717,object,3264,2448
train_183.jpg,973,1449,1119,1726,object,3264,2448
train_183.jpg,2235,1863,2333,2029,object,3264,2448
train_183.jpg,1319,1433,1479,1718,object,3264,2448
train_183.jpg,1479,1411,1654,1697,object,3264,2448
train_183.jpg,1661,1442,1789,1699,object,3264,2448
train_183.jpg,1788,1415,1995,1714,object,3264,2448
train_183.jpg,1997,1414,2152,1696,object,3264,2448
train_183.jpg,2155,1400,2358,1696,object,3264,2448
train_183.jpg,2362,1425,2500,1711,object,3264,2448
train_183.jpg,2660,1435,2815,1692,object,3264,2448
train_183.jpg,2070,2135,2182,2437,object,3264,2448
train_183.jpg,1958,2137,2070,2445,object,3264,2448
train_183.jpg,860,668,1059,1003,object,3264,2448
train_183.jpg,1057,775,1179,1002,object,3264,2448
train_183.jpg,1184,679,1385,999,object,3264,2448
train_183.jpg,1384,775,1494,998,object,3264,2448
train_183.jpg,1494,668,1684,1011,object,3264,2448
train_183.jpg,1693,650,1887,992,object,3264,2448
train_183.jpg,1937,663,2134,988,object,3264,2448
train_183.jpg,2135,730,2265,984,object,3264,2448
train_183.jpg,11,2029,206,2270,object,3264,2448
train_183.jpg,853,1789,942,2084,object,3264,2448
train_183.jpg,1121,1422,1314,1725,object,3264,2448
train_183.jpg,1033,1785,1117,2066,object,3264,2448
train_183.jpg,947,1788,1032,2081,object,3264,2448
train_183.jpg,1991,1767,2079,2040,object,3264,2448
train_183.jpg,397,2137,612,2291,object,3264,2448
train_183.jpg,588,1948,765,2122,object,3264,2448
train_183.jpg,367,1931,585,2121,object,3264,2448
train_183.jpg,213,2033,359,2268,object,3264,2448
train_183.jpg,1819,1828,1989,2047,object,3264,2448
train_183.jpg,614,2151,797,2291,object,3264,2448
train_183.jpg,1662,1834,1819,2045,object,3264,2448
train_183.jpg,1415,1786,1506,2059,object,3264,2448
train_183.jpg,1202,1785,1304,2059,object,3264,2448
train_183.jpg,1123,1780,1202,2076,object,3264,2448
train_184.jpg,651,1484,789,1627,object,1920,2560
train_184.jpg,479,1518,581,1621,object,1920,2560
train_184.jpg,411,1409,478,1621,object,1920,2560
train_184.jpg,1501,150,1742,326,object,1920,2560
train_184.jpg,117,421,324,692,object,1920,2560
train_184.jpg,3,847,85,1071,object,1920,2560
train_184.jpg,86,857,236,1068,object,1920,2560
train_184.jpg,236,859,358,1056,object,1920,2560
train_184.jpg,589,1406,653,1624,object,1920,2560
train_184.jpg,1001,1108,1072,1290,object,1920,2560
train_184.jpg,178,1791,242,2001,object,1920,2560
train_184.jpg,703,117,806,227,object,1920,2560
train_184.jpg,580,267,680,378,object,1920,2560
train_184.jpg,694,257,818,368,object,1920,2560
train_184.jpg,365,276,473,376,object,1920,2560
train_184.jpg,482,264,580,374,object,1920,2560
train_184.jpg,347,384,461,497,object,1920,2560
train_184.jpg,464,378,580,497,object,1920,2560
train_184.jpg,3,1544,214,1700,object,1920,2560
train_184.jpg,215,1541,389,1701,object,1920,2560
train_184.jpg,884,1467,1033,1562,object,1920,2560
train_184.jpg,893,1565,1036,1608,object,1920,2560
train_184.jpg,1044,1526,1120,1615,object,1920,2560
train_184.jpg,1123,1446,1207,1532,object,1920,2560
train_184.jpg,577,104,697,221,object,1920,2560
train_184.jpg,1127,1541,1216,1606,object,1920,2560
train_184.jpg,350,506,456,606,object,1920,2560
train_184.jpg,454,501,565,608,object,1920,2560
train_184.jpg,571,503,688,599,object,1920,2560
train_184.jpg,703,384,1043,611,object,1920,2560
train_184.jpg,1053,377,1397,602,object,1920,2560
train_184.jpg,1271,1758,1389,1903,object,1920,2560
train_184.jpg,1550,1704,1710,1909,object,1920,2560
train_184.jpg,1786,1737,1876,1978,object,1920,2560
train_184.jpg,0,2084,50,2311,object,1920,2560
train_184.jpg,52,2085,154,2311,object,1920,2560
train_184.jpg,166,2066,269,2276,object,1920,2560
train_184.jpg,270,2090,354,2278,object,1920,2560
train_184.jpg,359,2087,460,2307,object,1920,2560
train_184.jpg,583,378,685,486,object,1920,2560
train_184.jpg,473,123,576,217,object,1920,2560
train_184.jpg,341,55,456,228,object,1920,2560
train_184.jpg,184,166,289,309,object,1920,2560
train_184.jpg,362,813,475,976,object,1920,2560
train_184.jpg,473,706,551,976,object,1920,2560
train_184.jpg,559,706,620,970,object,1920,2560
train_184.jpg,620,770,679,970,object,1920,2560
train_184.jpg,694,816,783,907,object,1920,2560
train_184.jpg,694,912,789,973,object,1920,2560
train_184.jpg,789,796,866,973,object,1920,2560
train_184.jpg,866,798,986,886,object,1920,2560
train_184.jpg,872,884,991,970,object,1920,2560
train_184.jpg,991,761,1150,970,object,1920,2560
train_184.jpg,1148,755,1294,952,object,1920,2560
train_184.jpg,1295,755,1453,952,object,1920,2560
train_184.jpg,1452,755,1594,944,object,1920,2560
train_184.jpg,1596,778,1739,939,object,1920,2560
train_184.jpg,1440,700,1648,751,object,1920,2560
train_184.jpg,1799,856,1908,953,object,1920,2560
train_184.jpg,955,1185,994,1295,object,1920,2560
train_184.jpg,1274,700,1431,745,object,1920,2560
train_184.jpg,12,1111,102,1395,object,1920,2560
train_184.jpg,101,1121,185,1394,object,1920,2560
train_184.jpg,233,1283,382,1403,object,1920,2560
train_184.jpg,399,1051,480,1314,object,1920,2560
train_184.jpg,482,1136,549,1321,object,1920,2560
train_184.jpg,549,1163,617,1323,object,1920,2560
train_184.jpg,620,1142,694,1305,object,1920,2560
train_184.jpg,694,1167,760,1305,object,1920,2560
train_184.jpg,761,1166,835,1305,object,1920,2560
train_184.jpg,835,1119,901,1305,object,1920,2560
train_184.jpg,1790,1160,1921,1304,object,1920,2560
train_184.jpg,553,2032,640,2295,object,1920,2560
train_184.jpg,638,1998,735,2296,object,1920,2560
train_184.jpg,764,2195,894,2295,object,1920,2560
train_184.jpg,829,1718,901,1915,object,1920,2560
train_184.jpg,1526,1072,1600,1289,object,1920,2560
train_184.jpg,1169,1237,1271,1294,object,1920,2560
train_184.jpg,896,1989,982,2296,object,1920,2560
train_184.jpg,1071,1101,1155,1289,object,1920,2560
train_184.jpg,1553,1983,1688,2265,object,1920,2560
train_184.jpg,1397,374,1759,589,object,1920,2560
train_184.jpg,823,169,1282,336,object,1920,2560
train_184.jpg,1283,150,1503,335,object,1920,2560
train_184.jpg,1627,1025,1709,1274,object,1920,2560
train_184.jpg,1136,1707,1272,1902,object,1920,2560
train_184.jpg,1050,1713,1132,1900,object,1920,2560
train_184.jpg,915,1731,1047,1901,object,1920,2560
train_184.jpg,1391,1231,1526,1291,object,1920,2560
train_184.jpg,669,1725,828,1914,object,1920,2560
train_184.jpg,580,1726,670,1931,object,1920,2560
train_184.jpg,1271,1230,1391,1292,object,1920,2560
train_184.jpg,322,1882,428,2001,object,1920,2560
train_184.jpg,242,1793,322,2003,object,1920,2560
train_184.jpg,909,1185,954,1295,object,1920,2560
train_184.jpg,71,1765,180,2003,object,1920,2560
train_184.jpg,1817,1424,1917,1630,object,1920,2560
train_184.jpg,1759,1412,1817,1631,object,1920,2560
train_184.jpg,1001,2158,1137,2290,object,1920,2560
train_184.jpg,1139,2148,1275,2293,object,1920,2560
train_184.jpg,1274,2127,1437,2273,object,1920,2560
train_184.jpg,1443,1980,1553,2271,object,1920,2560
train_184.jpg,448,1722,582,1933,object,1920,2560
train_184.jpg,1541,1486,1699,1595,object,1920,2560
train_184.jpg,1381,1443,1535,1590,object,1920,2560
train_184.jpg,1326,1409,1381,1591,object,1920,2560
train_184.jpg,1216,1488,1320,1605,object,1920,2560
train_185.jpg,741,1750,853,1989,object,1920,2560
train_185.jpg,1332,1893,1437,1985,object,1920,2560
train_185.jpg,1331,1796,1427,1891,object,1920,2560
train_185.jpg,1250,1897,1327,1989,object,1920,2560
train_185.jpg,1253,1826,1329,1895,object,1920,2560
train_185.jpg,1141,1714,1245,1982,object,1920,2560
train_185.jpg,1030,1709,1143,1981,object,1920,2560
train_185.jpg,855,1746,947,1989,object,1920,2560
train_185.jpg,72,536,225,719,object,1920,2560
train_185.jpg,37,1927,176,2004,object,1920,2560
train_185.jpg,440,1798,591,1981,object,1920,2560
train_185.jpg,314,1862,434,1989,object,1920,2560
train_185.jpg,235,1828,313,1938,object,1920,2560
train_185.jpg,231,474,394,717,object,1920,2560
train_185.jpg,39,1843,160,1926,object,1920,2560
train_185.jpg,21,1758,160,1844,object,1920,2560
train_185.jpg,20,1660,134,1758,object,1920,2560
train_185.jpg,12,2079,236,2312,object,1920,2560
train_185.jpg,239,2053,344,2356,object,1920,2560
train_185.jpg,598,1789,740,1978,object,1920,2560
train_185.jpg,396,474,456,716,object,1920,2560
train_185.jpg,979,330,1084,707,object,1920,2560
train_185.jpg,552,405,649,711,object,1920,2560
train_185.jpg,1734,2058,1806,2355,object,1920,2560
train_185.jpg,904,850,990,939,object,1920,2560
train_185.jpg,990,830,1084,938,object,1920,2560
train_185.jpg,1084,865,1194,939,object,1920,2560
train_185.jpg,1198,865,1307,932,object,1920,2560
train_185.jpg,1312,860,1413,936,object,1920,2560
train_185.jpg,1415,822,1554,935,object,1920,2560
train_185.jpg,1553,820,1691,932,object,1920,2560
train_185.jpg,1691,799,1836,934,object,1920,2560
train_185.jpg,1687,399,1790,701,object,1920,2560
train_185.jpg,1613,348,1686,699,object,1920,2560
train_185.jpg,1519,348,1613,705,object,1920,2560
train_185.jpg,1417,360,1516,709,object,1920,2560
train_185.jpg,1307,363,1414,703,object,1920,2560
train_185.jpg,1233,398,1303,708,object,1920,2560
train_185.jpg,1155,372,1230,701,object,1920,2560
train_185.jpg,1085,403,1153,705,object,1920,2560
train_185.jpg,897,399,975,715,object,1920,2560
train_185.jpg,816,458,896,710,object,1920,2560
train_185.jpg,753,423,819,715,object,1920,2560
train_185.jpg,677,401,752,712,object,1920,2560
train_185.jpg,460,432,537,714,object,1920,2560
train_185.jpg,1789,399,1881,693,object,1920,2560
train_185.jpg,1670,1047,1761,1151,object,1920,2560
train_185.jpg,646,810,775,943,object,1920,2560
train_185.jpg,544,1386,654,1458,object,1920,2560
train_185.jpg,657,1323,818,1452,object,1920,2560
train_185.jpg,821,1337,867,1447,object,1920,2560
train_185.jpg,870,1300,920,1444,object,1920,2560
train_185.jpg,922,1300,979,1443,object,1920,2560
train_185.jpg,978,1300,1037,1440,object,1920,2560
train_185.jpg,1036,1303,1096,1441,object,1920,2560
train_185.jpg,1099,1305,1159,1444,object,1920,2560
train_185.jpg,391,1394,544,1456,object,1920,2560
train_185.jpg,1158,1332,1327,1440,object,1920,2560
train_185.jpg,1486,1364,1585,1444,object,1920,2560
train_185.jpg,777,814,896,943,object,1920,2560
train_185.jpg,513,1550,712,1616,object,1920,2560
train_185.jpg,509,1617,712,1675,object,1920,2560
train_185.jpg,752,2082,850,2359,object,1920,2560
train_185.jpg,650,2060,752,2356,object,1920,2560
train_185.jpg,548,2059,651,2356,object,1920,2560
train_185.jpg,446,2040,545,2353,object,1920,2560
train_185.jpg,1326,1339,1480,1441,object,1920,2560
train_185.jpg,720,1521,895,1668,object,1920,2560
train_185.jpg,391,1306,544,1394,object,1920,2560
train_185.jpg,328,1364,388,1456,object,1920,2560
train_185.jpg,1636,2035,1732,2352,object,1920,2560
train_185.jpg,1534,2041,1632,2360,object,1920,2560
train_185.jpg,1417,2061,1534,2360,object,1920,2560
train_185.jpg,1303,2059,1416,2362,object,1920,2560
train_185.jpg,1190,2035,1303,2360,object,1920,2560
train_185.jpg,1065,2031,1185,2358,object,1920,2560
train_185.jpg,947,2035,1063,2360,object,1920,2560
train_185.jpg,853,2074,948,2360,object,1920,2560
train_185.jpg,548,1292,658,1385,object,1920,2560
train_185.jpg,330,1548,505,1613,object,1920,2560
train_185.jpg,205,1609,325,1675,object,1920,2560
train_185.jpg,200,1546,324,1607,object,1920,2560
train_185.jpg,139,1550,196,1613,object,1920,2560
train_185.jpg,137,1614,197,1683,object,1920,2560
train_185.jpg,0,1280,125,1586,object,1920,2560
train_185.jpg,125,1304,249,1374,object,1920,2560
train_185.jpg,125,1374,254,1456,object,1920,2560
train_185.jpg,256,1315,329,1455,object,1920,2560
train_185.jpg,325,1614,504,1679,object,1920,2560
train_185.jpg,896,1570,952,1664,object,1920,2560
train_185.jpg,344,2043,447,2352,object,1920,2560
train_185.jpg,1586,1311,1660,1444,object,1920,2560
train_185.jpg,568,1070,618,1239,object,1920,2560
train_185.jpg,501,1065,568,1240,object,1920,2560
train_185.jpg,251,1065,496,1245,object,1920,2560
train_185.jpg,98,1061,249,1245,object,1920,2560
train_185.jpg,0,822,87,1166,object,1920,2560
train_185.jpg,959,1526,999,1664,object,1920,2560
train_185.jpg,998,1527,1045,1666,object,1920,2560
train_185.jpg,1049,1546,1127,1664,object,1920,2560
train_185.jpg,1131,1558,1285,1663,object,1920,2560
train_185.jpg,1288,1570,1445,1664,object,1920,2560
train_185.jpg,1444,1562,1538,1667,object,1920,2560
train_185.jpg,685,1073,814,1237,object,1920,2560
train_185.jpg,1538,1575,1623,1668,object,1920,2560
train_185.jpg,1714,1517,1833,1664,object,1920,2560
train_185.jpg,1700,1746,1793,1981,object,1920,2560
train_185.jpg,1566,1850,1683,1973,object,1920,2560
train_185.jpg,1566,1718,1689,1848,object,1920,2560
train_185.jpg,1432,1777,1558,1865,object,1920,2560
train_185.jpg,1438,1867,1558,1914,object,1920,2560
train_185.jpg,1439,1914,1558,1982,object,1920,2560
train_185.jpg,218,834,313,944,object,1920,2560
train_185.jpg,314,834,423,947,object,1920,2560
train_185.jpg,421,830,525,948,object,1920,2560
train_185.jpg,529,857,646,943,object,1920,2560
train_185.jpg,1624,1554,1715,1665,object,1920,2560
train_185.jpg,622,1194,677,1239,object,1920,2560
train_185.jpg,124,850,219,943,object,1920,2560
train_185.jpg,822,1010,946,1115,object,1920,2560
train_185.jpg,728,1034,822,1069,object,1920,2560
train_185.jpg,1425,995,1512,1225,object,1920,2560
train_185.jpg,1339,1120,1426,1223,object,1920,2560
train_185.jpg,1668,1149,1762,1221,object,1920,2560
train_185.jpg,1765,1045,1859,1134,object,1920,2560
train_185.jpg,1763,1135,1859,1227,object,1920,2560
train_185.jpg,1747,1276,1828,1437,object,1920,2560
train_185.jpg,1562,983,1658,1219,object,1920,2560
train_185.jpg,1206,1102,1334,1237,object,1920,2560
train_185.jpg,1080,1127,1203,1234,object,1920,2560
train_185.jpg,952,1002,1080,1123,object,1920,2560
train_185.jpg,947,1122,1078,1237,object,1920,2560
train_185.jpg,821,1120,943,1236,object,1920,2560
train_185.jpg,1661,1285,1742,1444,object,1920,2560
train_186.jpg,805,1629,1134,1691,object,2340,4160
train_186.jpg,490,1508,788,1577,object,2340,4160
train_186.jpg,490,1583,798,1617,object,2340,4160
train_186.jpg,483,1634,798,1711,object,2340,4160
train_186.jpg,817,1505,1100,1577,object,2340,4160
train_186.jpg,805,1578,1097,1624,object,2340,4160
train_186.jpg,1105,1515,1389,1570,object,2340,4160
train_186.jpg,1979,741,2120,1074,object,2340,4160
train_186.jpg,1795,1381,2013,1449,object,2340,4160
train_186.jpg,1798,1315,2015,1382,object,2340,4160
train_186.jpg,1795,1248,2013,1315,object,2340,4160
train_186.jpg,1798,1171,2023,1248,object,2340,4160
train_186.jpg,1558,1370,1791,1443,object,2340,4160
train_186.jpg,1563,1312,1780,1375,object,2340,4160
train_186.jpg,1560,1218,1785,1308,object,2340,4160
train_186.jpg,1307,1372,1550,1443,object,2340,4160
train_186.jpg,1308,1302,1565,1369,object,2340,4160
train_186.jpg,1318,1221,1563,1302,object,2340,4160
train_186.jpg,1040,1375,1295,1443,object,2340,4160
train_186.jpg,1033,1305,1295,1375,object,2340,4160
train_186.jpg,1053,1223,1302,1308,object,2340,4160
train_186.jpg,1006,1154,1236,1208,object,2340,4160
train_186.jpg,755,1369,1033,1449,object,2340,4160
train_186.jpg,2046,1142,2134,1369,object,2340,4160
train_186.jpg,751,1303,1027,1375,object,2340,4160
train_186.jpg,2137,1141,2207,1364,object,2340,4160
train_186.jpg,220,624,315,981,object,2340,4160
train_186.jpg,302,1958,627,2046,object,2340,4160
train_186.jpg,1694,723,1832,1087,object,2340,4160
train_186.jpg,1599,711,1698,1065,object,2340,4160
train_186.jpg,1340,975,1604,1067,object,2340,4160
train_186.jpg,1335,891,1575,973,object,2340,4160
train_186.jpg,1228,758,1308,1058,object,2340,4160
train_186.jpg,1149,740,1221,1060,object,2340,4160
train_186.jpg,1077,738,1154,1053,object,2340,4160
train_186.jpg,1013,733,1074,1053,object,2340,4160
train_186.jpg,928,731,1013,1035,object,2340,4160
train_186.jpg,832,716,926,1033,object,2340,4160
train_186.jpg,741,711,832,1033,object,2340,4160
train_186.jpg,669,765,738,1033,object,2340,4160
train_186.jpg,582,703,671,1033,object,2340,4160
train_186.jpg,478,698,577,1018,object,2340,4160
train_186.jpg,104,594,215,986,object,2340,4160
train_186.jpg,283,1852,617,1953,object,2340,4160
train_186.jpg,746,1203,1033,1295,object,2340,4160
train_186.jpg,436,1293,736,1375,object,2340,4160
train_186.jpg,139,1506,483,1583,object,2340,4160
train_186.jpg,154,1583,483,1637,object,2340,4160
train_186.jpg,151,1646,470,1718,object,2340,4160
train_186.jpg,421,1181,731,1295,object,2340,4160
train_186.jpg,82,1372,423,1449,object,2340,4160
train_186.jpg,81,1278,391,1369,object,2340,4160
train_186.jpg,97,1183,389,1282,object,2340,4160
train_186.jpg,2171,1422,2207,1785,object,2340,4160
train_186.jpg,2095,1443,2167,1791,object,2340,4160
train_186.jpg,1703,1620,1953,1664,object,2340,4160
train_186.jpg,1704,1550,1954,1617,object,2340,4160
train_186.jpg,1693,1503,1953,1550,object,2340,4160
train_186.jpg,1382,1563,1637,1657,object,2340,4160
train_186.jpg,1129,1625,1389,1671,object,2340,4160
train_186.jpg,1127,1568,1384,1624,object,2340,4160
train_186.jpg,2051,2055,2281,2114,object,2340,4160
train_186.jpg,436,1372,751,1463,object,2340,4160
train_186.jpg,2046,1993,2281,2053,object,2340,4160
train_186.jpg,1765,1947,1986,1999,object,2340,4160
train_186.jpg,302,2050,624,2114,object,2340,4160
train_186.jpg,639,1855,946,1932,object,2340,4160
train_186.jpg,631,1932,938,2026,object,2340,4160
train_186.jpg,631,2025,953,2080,object,2340,4160
train_186.jpg,959,1753,1243,1845,object,2340,4160
train_186.jpg,961,1847,1261,1906,object,2340,4160
train_186.jpg,953,1912,1258,1999,object,2340,4160
train_186.jpg,954,2001,1275,2073,object,2340,4160
train_186.jpg,1278,1840,1516,1906,object,2340,4160
train_186.jpg,1288,1906,1515,1973,object,2340,4160
train_186.jpg,1287,1978,1510,2040,object,2340,4160
train_186.jpg,1520,1825,1758,1899,object,2340,4160
train_186.jpg,1523,1904,1756,1966,object,2340,4160
train_186.jpg,1521,1966,1765,2026,object,2340,4160
train_186.jpg,1765,1865,1986,1946,object,2340,4160
train_186.jpg,2028,1951,2275,1986,object,2340,4160
train_186.jpg,2124,658,2315,1075,object,2340,4160
train_186.jpg,144,1845,248,2117,object,2340,4160
train_186.jpg,2060,2271,2253,2335,object,2340,4160
train_186.jpg,2018,3194,2201,3278,object,2340,4160
train_186.jpg,228,3086,523,3177,object,2340,4160
train_186.jpg,208,3013,518,3073,object,2340,4160
train_186.jpg,812,2858,1043,2935,object,2340,4160
train_186.jpg,850,2994,1080,3060,object,2340,4160
train_186.jpg,859,3060,1077,3147,object,2340,4160
train_186.jpg,1100,2847,1334,2952,object,2340,4160
train_186.jpg,1102,2952,1335,3006,object,2340,4160
train_186.jpg,1100,3004,1339,3093,object,2340,4160
train_186.jpg,1342,2826,1558,2905,object,2340,4160
train_186.jpg,1344,2905,1557,2952,object,2340,4160
train_186.jpg,1342,2959,1560,3053,object,2340,4160
train_186.jpg,1651,2785,1867,2865,object,2340,4160
train_186.jpg,1649,2873,1865,2905,object,2340,4160
train_186.jpg,1664,2910,1864,2999,object,2340,4160
train_186.jpg,1800,3060,1852,3338,object,2340,4160
train_186.jpg,1879,2845,2020,2941,object,2340,4160
train_186.jpg,1664,3068,1798,3335,object,2340,4160
train_186.jpg,1323,3321,1375,3467,object,2340,4160
train_186.jpg,1832,731,1939,1082,object,2340,4160
train_186.jpg,2228,1537,2342,1793,object,2340,4160
train_186.jpg,10,3469,174,3741,object,2340,4160
train_186.jpg,265,3348,342,3637,object,2340,4160
train_186.jpg,341,3321,416,3637,object,2340,4160
train_186.jpg,463,3529,597,3613,object,2340,4160
train_186.jpg,424,3321,497,3454,object,2340,4160
train_186.jpg,507,3341,631,3442,object,2340,4160
train_186.jpg,651,3261,718,3455,object,2340,4160
train_186.jpg,736,3241,812,3563,object,2340,4160
train_186.jpg,815,3214,872,3566,object,2340,4160
train_186.jpg,892,3440,986,3502,object,2340,4160
train_186.jpg,986,3409,1060,3507,object,2340,4160
train_186.jpg,1154,3154,1228,3398,object,2340,4160
train_186.jpg,1258,3351,1322,3462,object,2340,4160
train_186.jpg,1495,3073,1657,3360,object,2340,4160
train_186.jpg,2055,2338,2254,2375,object,2340,4160
train_186.jpg,2026,2758,2275,2838,object,2340,4160
train_186.jpg,2046,2900,2281,2952,object,2340,4160
train_186.jpg,508,2328,758,2395,object,2340,4160
train_186.jpg,946,2214,1152,2301,object,2340,4160
train_186.jpg,948,2305,1167,2369,object,2340,4160
train_186.jpg,1156,2144,1396,2207,object,2340,4160
train_186.jpg,1174,2216,1394,2288,object,2340,4160
train_186.jpg,1176,2290,1404,2335,object,2340,4160
train_186.jpg,1406,2093,1577,2174,object,2340,4160
train_186.jpg,1409,2182,1610,2268,object,2340,4160
train_186.jpg,1419,2270,1607,2323,object,2340,4160
train_186.jpg,1605,2095,1845,2161,object,2340,4160
train_186.jpg,1617,2162,1845,2234,object,2340,4160
train_186.jpg,1617,2236,1845,2295,object,2340,4160
train_186.jpg,1872,2134,2031,2221,object,2340,4160
train_186.jpg,1869,2226,2060,2281,object,2340,4160
train_186.jpg,2070,2197,2248,2261,object,2340,4160
train_186.jpg,503,2265,730,2322,object,2340,4160
train_186.jpg,2046,2842,2276,2905,object,2340,4160
train_186.jpg,498,2191,731,2261,object,2340,4160
train_186.jpg,174,2291,468,2389,object,2340,4160
train_186.jpg,208,2508,530,2577,object,2340,4160
train_186.jpg,208,2582,537,2644,object,2340,4160
train_186.jpg,221,2645,537,2778,object,2340,4160
train_186.jpg,27,2415,127,2800,object,2340,4160
train_186.jpg,584,2471,907,2583,object,2340,4160
train_186.jpg,575,2585,892,2630,object,2340,4160
train_186.jpg,604,2644,889,2731,object,2340,4160
train_186.jpg,988,2543,1261,2679,object,2340,4160
train_186.jpg,1261,2441,1515,2530,object,2340,4160
train_186.jpg,1270,2533,1530,2637,object,2340,4160
train_186.jpg,1550,2501,1798,2590,object,2340,4160
train_186.jpg,1807,2407,2040,2462,object,2340,4160
train_186.jpg,1798,2467,2040,2523,object,2340,4160
train_186.jpg,1802,2525,2046,2570,object,2340,4160
train_186.jpg,161,2218,470,2288,object,2340,4160
train_186.jpg,176,2390,470,2442,object,2340,4160
train_187.jpg,1429,525,1516,696,object,1920,2560
train_187.jpg,1318,490,1424,696,object,1920,2560
train_187.jpg,1212,507,1319,699,object,1920,2560
train_187.jpg,1096,502,1209,693,object,1920,2560
train_187.jpg,980,510,1090,690,object,1920,2560
train_187.jpg,797,491,919,684,object,1920,2560
train_187.jpg,485,452,589,673,object,1920,2560
train_187.jpg,588,490,696,673,object,1920,2560
train_187.jpg,378,480,478,667,object,1920,2560
train_187.jpg,288,473,380,667,object,1920,2560
train_187.jpg,173,439,275,658,object,1920,2560
train_187.jpg,1517,522,1603,702,object,1920,2560
train_187.jpg,694,489,797,681,object,1920,2560
train_187.jpg,1609,572,1745,705,object,1920,2560
train_187.jpg,377,2053,478,2339,object,1920,2560
train_187.jpg,1770,1497,1824,1763,object,1920,2560
train_187.jpg,1710,1498,1766,1763,object,1920,2560
train_187.jpg,1,2059,80,2314,object,1920,2560
train_187.jpg,113,2070,194,2335,object,1920,2560
train_187.jpg,203,2047,286,2302,object,1920,2560
train_187.jpg,287,2070,376,2329,object,1920,2560
train_187.jpg,81,432,165,660,object,1920,2560
train_187.jpg,478,2056,533,2335,object,1920,2560
train_187.jpg,536,2070,633,2324,object,1920,2560
train_187.jpg,654,2061,754,2350,object,1920,2560
train_187.jpg,769,2087,865,2348,object,1920,2560
train_187.jpg,873,2076,948,2360,object,1920,2560
train_187.jpg,963,2082,1027,2370,object,1920,2560
train_187.jpg,1029,2082,1099,2365,object,1920,2560
train_187.jpg,1826,1493,1916,1745,object,1920,2560
train_187.jpg,55,165,144,376,object,1920,2560
train_187.jpg,896,177,980,410,object,1920,2560
train_187.jpg,223,156,331,383,object,1920,2560
train_187.jpg,29,1,151,96,object,1920,2560
train_187.jpg,162,0,288,96,object,1920,2560
train_187.jpg,300,0,429,99,object,1920,2560
train_187.jpg,434,1,539,110,object,1920,2560
train_187.jpg,554,1,658,113,object,1920,2560
train_187.jpg,661,0,762,116,object,1920,2560
train_187.jpg,771,0,896,122,object,1920,2560
train_187.jpg,902,0,1021,130,object,1920,2560
train_187.jpg,1041,2,1148,136,object,1920,2560
train_187.jpg,1247,0,1392,139,object,1920,2560
